,lat,lng,offense
21133,45.5846,-122.753,Larceny Offenses
21134,45.5195,-122.499,Larceny Offenses
21135,45.5324,-122.543,Larceny Offenses
21136,45.4871,-122.681,Larceny Offenses
21137,45.5508,-122.506,Larceny Offenses
21138,45.5678,-122.684,Motor Vehicle Theft
21139,45.5172,-122.647,Motor Vehicle Theft
21140,45.5289,-122.711,Motor Vehicle Theft
21141,45.5281,-122.637,Motor Vehicle Theft
21142,45.5646,-122.656,Motor Vehicle Theft
21143,45.464,-122.562,Motor Vehicle Theft
21144,45.5148,-122.61,Motor Vehicle Theft
21145,45.5271,-122.607,Motor Vehicle Theft
21146,45.5718,-122.556,Motor Vehicle Theft
21147,45.5037,-122.62,Motor Vehicle Theft
21148,45.5495,-122.504,Motor Vehicle Theft
21149,45.4899,-122.62,Motor Vehicle Theft
21150,45.5219,-122.602,Robbery
21151,45.5214,-122.65,Vandalism
21152,45.5137,-122.66,Vandalism
21153,45.5365,-122.667,Vandalism
21154,45.5224,-122.535,Vandalism
21155,45.519,-122.596,Vandalism
21156,45.5286,-122.686,Vandalism
21157,45.528,-122.557,Assault Offenses
21158,45.4758,-122.578,Assault Offenses
21159,45.5225,-122.671,Assault Offenses
21161,45.5628,-122.597,Assault Offenses
21162,45.5251,-122.681,Assault Offenses
21163,45.4856,-122.647,Assault Offenses
21164,45.497,-122.628,Assault Offenses
21165,45.5095,-122.677,Assault Offenses
21166,45.528,-122.557,Assault Offenses
21168,45.5302,-122.697,Assault Offenses
21170,45.4994,-122.623,Assault Offenses
21171,45.5132,-122.623,Assault Offenses
21173,45.5228,-122.64,Burglary
21174,45.5228,-122.641,Burglary
21175,45.5186,-122.646,Burglary
21176,45.518,-122.651,Burglary
21177,45.4752,-122.704,Burglary
21178,45.4835,-122.571,Burglary
21180,45.5336,-122.592,Burglary
21181,45.4673,-122.718,Burglary
21182,45.5358,-122.701,Burglary
21183,45.532,-122.678,Burglary
21184,45.5297,-122.61,Burglary
21185,45.5336,-122.534,Burglary
21186,45.5527,-122.578,Burglary
21187,45.5763,-122.643,Burglary
21199,45.5924,-122.681,Larceny Offenses
21200,45.5213,-122.694,Larceny Offenses
21201,45.531,-122.558,Larceny Offenses
21202,45.566,-122.661,Larceny Offenses
21203,45.5278,-122.626,Larceny Offenses
21204,45.5264,-122.616,Larceny Offenses
21205,45.5553,-122.55,Larceny Offenses
21206,45.5336,-122.534,Larceny Offenses
21207,45.4625,-122.651,Larceny Offenses
21208,45.5407,-122.509,Larceny Offenses
21209,45.5768,-122.682,Larceny Offenses
21210,45.4622,-122.602,Larceny Offenses
21211,45.5182,-122.675,Larceny Offenses
21212,45.5161,-122.685,Larceny Offenses
21213,45.531,-122.558,Larceny Offenses
21214,45.4832,-122.579,Larceny Offenses
21215,45.5587,-122.552,Larceny Offenses
21216,45.5053,-122.594,Larceny Offenses
21217,45.5125,-122.626,Larceny Offenses
21218,45.5208,-122.678,Larceny Offenses
21219,45.5264,-122.637,Larceny Offenses
21220,45.5237,-122.682,Larceny Offenses
21221,45.5621,-122.597,Larceny Offenses
21222,45.5125,-122.691,Larceny Offenses
21223,45.5229,-122.641,Larceny Offenses
21224,45.4931,-122.579,Larceny Offenses
21225,45.5529,-122.577,Larceny Offenses
21226,45.5275,-122.601,Larceny Offenses
21227,45.5317,-122.693,Larceny Offenses
21228,45.5729,-122.558,Larceny Offenses
21229,45.5275,-122.681,Larceny Offenses
21230,45.5459,-122.584,Larceny Offenses
21231,45.481,-122.611,Larceny Offenses
21232,45.4908,-122.648,Larceny Offenses
21233,45.4924,-122.608,Motor Vehicle Theft
21234,45.5309,-122.562,Motor Vehicle Theft
21235,45.4718,-122.579,Motor Vehicle Theft
21236,45.5371,-122.593,Motor Vehicle Theft
21237,45.5183,-122.572,Motor Vehicle Theft
21238,45.5237,-122.679,Motor Vehicle Theft
21239,45.5904,-122.706,Motor Vehicle Theft
21240,45.5989,-122.758,Motor Vehicle Theft
21241,45.4792,-122.616,Motor Vehicle Theft
21242,45.4806,-122.622,Motor Vehicle Theft
21243,45.5157,-122.68,Robbery
21244,45.52,-122.691,Robbery
21245,45.5044,-122.567,Robbery
21246,45.5147,-122.66,Vandalism
21247,45.5409,-122.673,Vandalism
21248,45.4714,-122.57,Vandalism
21249,45.5285,-122.691,Vandalism
21251,45.6004,-122.63,Vandalism
21253,45.526,-122.675,Drug/Narcotic Offenses
21254,45.5132,-122.623,Drug/Narcotic Offenses
21255,45.5985,-122.754,Weapon Law Violations
21257,45.5117,-122.584,Larceny Offenses
21261,45.5889,-122.76,Larceny Offenses
21262,45.5596,-122.51,Larceny Offenses
21263,45.4884,-122.586,Larceny Offenses
21264,45.4391,-122.698,Vandalism
21265,45.5234,-122.676,Larceny Offenses
21266,45.5734,-122.561,Larceny Offenses
21268,45.4895,-122.625,Larceny Offenses
21269,45.5665,-122.581,Larceny Offenses
21270,45.5128,-122.678,Larceny Offenses
21271,45.4887,-122.551,Larceny Offenses
21272,45.4773,-122.597,Motor Vehicle Theft
21273,45.5325,-122.688,Burglary
21275,45.4767,-122.533,Larceny Offenses
21276,45.4712,-122.689,Larceny Offenses
21277,45.51,-122.644,Larceny Offenses
21278,45.5247,-122.684,Larceny Offenses
21279,45.4611,-122.655,Larceny Offenses
21280,45.5151,-122.65,Vandalism
21281,45.5033,-122.521,Burglary
21282,45.4629,-122.597,Larceny Offenses
21283,45.5881,-122.788,Larceny Offenses
21284,45.5271,-122.597,Vandalism
21285,45.5154,-122.623,Assault Offenses
21288,45.5627,-122.674,Larceny Offenses
21289,45.4983,-122.626,Larceny Offenses
21290,45.5048,-122.617,Larceny Offenses
21291,45.4657,-122.563,Larceny Offenses
21292,45.559,-122.644,Robbery
21295,45.5595,-122.512,Burglary
21297,45.5049,-122.572,Burglary
21302,45.4841,-122.587,Larceny Offenses
21303,45.4835,-122.538,Larceny Offenses
21304,45.5063,-122.611,Larceny Offenses
21305,45.5497,-122.616,Larceny Offenses
21306,45.5165,-122.647,Larceny Offenses
21307,45.5567,-122.666,Larceny Offenses
21308,45.5228,-122.632,Larceny Offenses
21309,45.5548,-122.657,Larceny Offenses
21310,45.5542,-122.657,Larceny Offenses
21311,45.5258,-122.629,Larceny Offenses
21312,45.5529,-122.577,Larceny Offenses
21313,45.5189,-122.588,Larceny Offenses
21314,45.5192,-122.59,Larceny Offenses
21315,45.5331,-122.691,Larceny Offenses
21316,45.5306,-122.679,Larceny Offenses
21317,45.5466,-122.613,Larceny Offenses
21318,45.5459,-122.586,Larceny Offenses
21319,45.6004,-122.635,Larceny Offenses
21320,45.6004,-122.635,Larceny Offenses
21321,45.6005,-122.635,Larceny Offenses
21322,45.5802,-122.718,Larceny Offenses
21323,45.5536,-122.667,Larceny Offenses
21324,45.5755,-122.659,Larceny Offenses
21325,45.4749,-122.583,Motor Vehicle Theft
21326,45.5151,-122.653,Motor Vehicle Theft
21327,45.5115,-122.658,Motor Vehicle Theft
21328,45.558,-122.665,Motor Vehicle Theft
21329,45.4971,-122.576,Motor Vehicle Theft
21330,45.4931,-122.579,Motor Vehicle Theft
21331,45.5394,-122.578,Motor Vehicle Theft
21332,45.5358,-122.595,Motor Vehicle Theft
21333,45.5154,-122.574,Motor Vehicle Theft
21334,45.4817,-122.586,Motor Vehicle Theft
21335,45.5886,-122.718,Motor Vehicle Theft
21336,45.5847,-122.73,Motor Vehicle Theft
21337,45.544,-122.501,Motor Vehicle Theft
21338,45.5738,-122.657,Motor Vehicle Theft
21339,45.4888,-122.609,Motor Vehicle Theft
21340,45.5112,-122.556,Vandalism
21341,45.5103,-122.604,Vandalism
21342,45.512,-122.633,Vandalism
21343,45.5543,-122.598,Vandalism
21344,45.5176,-122.654,Assault Offenses
21345,45.5274,-122.56,Assault Offenses
21346,45.5183,-122.555,Assault Offenses
21347,45.5042,-122.551,Assault Offenses
21348,45.5042,-122.551,Assault Offenses
21350,45.5194,-122.533,Assault Offenses
21353,45.5251,-122.658,Assault Offenses
21356,45.5269,-122.67,Assault Offenses
21357,45.5269,-122.67,Assault Offenses
21359,45.5921,-122.747,Assault Offenses
21360,45.5301,-122.654,Assault Offenses
21361,45.5627,-122.635,Burglary
21362,45.5394,-122.615,Burglary
21363,45.5267,-122.538,Burglary
21364,45.5652,-122.677,Burglary
21365,45.5409,-122.648,Burglary
21366,45.4859,-122.648,Burglary
21367,45.589,-122.747,Burglary
21368,45.5122,-122.658,Counterfeiting/Forgery
21374,45.5749,-122.688,Larceny Offenses
21375,45.5514,-122.667,Larceny Offenses
21376,45.5192,-122.498,Larceny Offenses
21379,45.4701,-122.729,Larceny Offenses
21380,45.5178,-122.532,Larceny Offenses
21381,45.5252,-122.677,Larceny Offenses
21383,45.5823,-122.731,Larceny Offenses
21384,45.4461,-122.715,Larceny Offenses
21385,45.4792,-122.616,Larceny Offenses
21386,45.5204,-122.661,Larceny Offenses
21387,45.4927,-122.487,Larceny Offenses
21388,45.5416,-122.662,Larceny Offenses
21389,45.531,-122.558,Larceny Offenses
21390,45.5183,-122.561,Larceny Offenses
21391,45.5365,-122.617,Larceny Offenses
21392,45.5368,-122.618,Larceny Offenses
21393,45.5343,-122.662,Larceny Offenses
21394,45.5368,-122.538,Larceny Offenses
21395,45.5368,-122.538,Larceny Offenses
21396,45.5187,-122.663,Larceny Offenses
21397,45.5159,-122.665,Larceny Offenses
21398,45.5186,-122.667,Larceny Offenses
21399,45.4944,-122.481,Larceny Offenses
21400,45.4988,-122.508,Larceny Offenses
21401,45.5955,-122.679,Larceny Offenses
21402,45.5356,-122.67,Larceny Offenses
21403,45.5095,-122.518,Larceny Offenses
21404,45.531,-122.558,Larceny Offenses
21405,45.4859,-122.554,Larceny Offenses
21406,45.4959,-122.568,Larceny Offenses
21407,45.5318,-122.652,Larceny Offenses
21408,45.528,-122.66,Larceny Offenses
21409,45.5322,-122.661,Larceny Offenses
21410,45.5747,-122.563,Larceny Offenses
21412,45.5286,-122.674,Larceny Offenses
21413,45.5445,-122.553,Larceny Offenses
21414,45.5805,-122.718,Larceny Offenses
21415,45.4865,-122.637,Larceny Offenses
21416,45.499,-122.611,Larceny Offenses
21417,45.5416,-122.611,Larceny Offenses
21418,45.5423,-122.596,Larceny Offenses
21419,45.5543,-122.597,Larceny Offenses
21420,45.5538,-122.598,Larceny Offenses
21421,45.5543,-122.526,Larceny Offenses
21422,45.5136,-122.581,Larceny Offenses
21423,45.554,-122.52,Motor Vehicle Theft
21424,45.5136,-122.642,Motor Vehicle Theft
21425,45.5123,-122.491,Motor Vehicle Theft
21426,45.5662,-122.631,Motor Vehicle Theft
21427,45.5209,-122.68,Motor Vehicle Theft
21428,45.5179,-122.681,Motor Vehicle Theft
21429,45.5157,-122.683,Motor Vehicle Theft
21430,45.5178,-122.683,Motor Vehicle Theft
21431,45.5154,-122.684,Motor Vehicle Theft
21432,45.5374,-122.657,Motor Vehicle Theft
21433,45.4831,-122.565,Motor Vehicle Theft
21434,45.4935,-122.57,Motor Vehicle Theft
21435,45.4945,-122.579,Motor Vehicle Theft
21436,45.5394,-122.578,Motor Vehicle Theft
21437,45.5205,-122.678,Robbery
21438,45.5527,-122.578,Robbery
21439,45.545,-122.626,Vandalism
21441,45.515,-122.564,Vandalism
21442,45.5334,-122.626,Vandalism
21443,45.581,-122.72,Vandalism
21446,45.5187,-122.663,Drug/Narcotic Offenses
21447,45.4927,-122.487,Drug/Narcotic Offenses
21448,45.5246,-122.671,Drug/Narcotic Offenses
21449,45.5228,-122.671,Drug/Narcotic Offenses
21450,45.5855,-122.732,Drug/Narcotic Offenses
21451,45.5857,-122.733,Drug/Narcotic Offenses
21452,45.5042,-122.551,Drug/Narcotic Offenses
21453,45.5855,-122.732,Weapon Law Violations
21457,45.5482,-122.681,Assault Offenses
21461,45.5705,-122.651,Larceny Offenses
21463,45.4721,-122.628,Burglary
21468,45.5159,-122.592,Larceny Offenses
21472,45.5577,-122.526,Vandalism
21473,45.5147,-122.694,Larceny Offenses
21474,45.4698,-122.579,Counterfeiting/Forgery
21476,45.5426,-122.591,Larceny Offenses
21477,45.5042,-122.509,Motor Vehicle Theft
21480,45.5567,-122.62,Larceny Offenses
21481,45.5099,-122.691,Larceny Offenses
21482,45.5213,-122.508,Larceny Offenses
21484,45.5399,-122.51,Larceny Offenses
21485,45.5876,-122.718,Larceny Offenses
21488,45.5002,-122.65,Larceny Offenses
21491,45.5335,-122.56,Larceny Offenses
21492,45.5335,-122.56,Drug/Narcotic Offenses
21494,45.523,-122.659,Motor Vehicle Theft
21496,45.523,-122.691,Larceny Offenses
21499,45.5322,-122.491,Larceny Offenses
21500,45.5355,-122.623,Larceny Offenses
21506,45.4633,-122.718,Larceny Offenses
21508,45.484,-122.54,Larceny Offenses
21509,45.53,-122.686,Counterfeiting/Forgery
21511,45.4705,-122.614,Larceny Offenses
21514,45.5641,-122.696,Larceny Offenses
21515,45.5315,-122.657,Larceny Offenses
21516,45.4537,-122.716,Larceny Offenses
21517,45.4927,-122.487,Embezzlement
21520,45.5591,-122.647,Counterfeiting/Forgery
21521,45.464,-122.632,Larceny Offenses
21522,45.5768,-122.682,Larceny Offenses
21524,45.5154,-122.651,Larceny Offenses
21526,45.5619,-122.67,Motor Vehicle Theft
21527,45.5018,-122.656,Larceny Offenses
21528,45.5018,-122.656,Larceny Offenses
21535,45.5152,-122.68,Larceny Offenses
21537,45.4891,-122.538,Larceny Offenses
21538,45.4891,-122.538,Larceny Offenses
21542,45.5174,-122.68,Larceny Offenses
21543,45.5726,-122.581,Counterfeiting/Forgery
21546,45.4884,-122.582,Larceny Offenses
21547,45.5136,-122.627,Motor Vehicle Theft
21548,45.4988,-122.513,Larceny Offenses
21549,45.5191,-122.567,Counterfeiting/Forgery
21554,45.5673,-122.697,Larceny Offenses
21555,45.4888,-122.723,Larceny Offenses
21556,45.5126,-122.663,Larceny Offenses
21559,45.5709,-122.661,Motor Vehicle Theft
21563,45.4643,-122.652,Larceny Offenses
21567,45.6176,-122.772,Larceny Offenses
21568,45.4891,-122.538,Larceny Offenses
21570,45.534,-122.65,Larceny Offenses
21572,45.4763,-122.501,Larceny Offenses
21573,45.4763,-122.501,Vandalism
21576,45.5184,-122.682,Embezzlement
21578,45.5249,-122.558,Larceny Offenses
21579,45.5739,-122.662,Vandalism
21580,45.5492,-122.676,Larceny Offenses
21581,45.5222,-122.651,Larceny Offenses
21582,45.5867,-122.718,Larceny Offenses
21584,45.5222,-122.651,Larceny Offenses
21585,45.5459,-122.51,Larceny Offenses
21586,45.5751,-122.578,Vandalism
21587,45.4971,-122.523,Burglary
21588,45.5019,-122.598,Larceny Offenses
21589,45.502,-122.614,Burglary
21590,45.502,-122.614,Vandalism
21591,45.5232,-122.672,Larceny Offenses
21592,45.5318,-122.652,Prostitution Offenses
21593,45.5129,-122.615,Larceny Offenses
21594,45.5191,-122.677,Larceny Offenses
21595,45.5745,-122.581,Larceny Offenses
21596,45.5222,-122.651,Larceny Offenses
21597,45.511,-122.607,Larceny Offenses
21598,45.4654,-122.579,Motor Vehicle Theft
21599,45.4937,-122.648,Vandalism
21600,45.5121,-122.64,Counterfeiting/Forgery
21602,45.5726,-122.638,Larceny Offenses
21603,45.4983,-122.626,Larceny Offenses
21604,45.5212,-122.671,Motor Vehicle Theft
21605,45.5159,-122.621,Burglary
21606,45.5186,-122.681,Embezzlement
21607,45.5466,-122.577,Larceny Offenses
21608,45.5723,-122.581,Larceny Offenses
21609,45.5176,-122.679,Larceny Offenses
21610,45.5166,-122.607,Larceny Offenses
21611,45.5695,-122.546,Larceny Offenses
21613,45.5554,-122.684,Burglary
21616,45.475,-122.581,Larceny Offenses
21617,45.5352,-122.621,Larceny Offenses
21618,45.487,-122.525,Larceny Offenses
21619,45.465,-122.653,Larceny Offenses
21620,45.5541,-122.52,Larceny Offenses
21621,45.5331,-122.579,Larceny Offenses
21622,45.5436,-122.627,Larceny Offenses
21623,45.5451,-122.517,Larceny Offenses
21624,45.5132,-122.638,Larceny Offenses
21625,45.5165,-122.666,Larceny Offenses
21626,45.5128,-122.498,Larceny Offenses
21627,45.5381,-122.624,Larceny Offenses
21628,45.5204,-122.558,Larceny Offenses
21629,45.5282,-122.69,Larceny Offenses
21630,45.5354,-122.708,Larceny Offenses
21631,45.5743,-122.563,Larceny Offenses
21635,45.5682,-122.547,Larceny Offenses
21636,45.5309,-122.682,Larceny Offenses
21637,45.5037,-122.629,Larceny Offenses
21638,45.5008,-122.588,Larceny Offenses
21639,45.5344,-122.635,Larceny Offenses
21640,45.5839,-122.633,Larceny Offenses
21641,45.4942,-122.607,Motor Vehicle Theft
21642,45.5009,-122.638,Motor Vehicle Theft
21643,45.5235,-122.641,Motor Vehicle Theft
21644,45.5313,-122.604,Motor Vehicle Theft
21645,45.4776,-122.609,Motor Vehicle Theft
21646,45.5187,-122.661,Vandalism
21647,45.5165,-122.666,Vandalism
21648,45.5584,-122.55,Vandalism
21649,45.515,-122.637,Vandalism
21650,45.5664,-122.635,Drug/Narcotic Offenses
21651,45.5058,-122.585,Larceny Offenses
21652,45.5295,-122.675,Larceny Offenses
21654,45.5211,-122.68,Larceny Offenses
21656,45.528,-122.677,Larceny Offenses
21657,45.5171,-122.63,Larceny Offenses
21658,45.5736,-122.692,Burglary
21659,45.5365,-122.617,Motor Vehicle Theft
21661,45.613,-122.685,Larceny Offenses
21662,45.5269,-122.662,Larceny Offenses
21664,45.521,-122.679,Larceny Offenses
21666,45.5272,-122.611,Larceny Offenses
21667,45.5334,-122.549,Larceny Offenses
21668,45.5304,-122.595,Larceny Offenses
21669,45.5301,-122.576,Burglary
21670,45.4607,-122.648,Burglary
21671,45.4958,-122.631,Larceny Offenses
21672,45.5358,-122.658,Larceny Offenses
21673,45.523,-122.67,Larceny Offenses
21674,45.5764,-122.644,Larceny Offenses
21675,45.5244,-122.683,Larceny Offenses
21676,45.5441,-122.601,Larceny Offenses
21677,45.5325,-122.585,Vandalism
21679,45.4548,-122.718,Larceny Offenses
21680,45.4768,-122.643,Vandalism
21681,45.523,-122.558,Larceny Offenses
21684,45.5751,-122.578,Vandalism
21687,45.4964,-122.528,Burglary
21688,45.5172,-122.65,Larceny Offenses
21689,45.5143,-122.618,Larceny Offenses
21690,45.5279,-122.588,Larceny Offenses
21694,45.5627,-122.677,Larceny Offenses
21695,45.5627,-122.674,Larceny Offenses
21696,45.5301,-122.681,Larceny Offenses
21697,45.5192,-122.473,Stolen Property Offenses
21698,45.4972,-122.548,Vandalism
21699,45.4507,-122.673,Larceny Offenses
21701,45.5081,-122.602,Larceny Offenses
21702,45.4985,-122.542,Larceny Offenses
21703,45.4851,-122.587,Burglary
21704,45.5301,-122.681,Larceny Offenses
21705,45.4968,-122.577,Larceny Offenses
21706,45.4985,-122.542,Larceny Offenses
21707,45.5244,-122.69,Vandalism
21708,45.523,-122.698,Larceny Offenses
21709,45.5681,-122.551,Motor Vehicle Theft
21710,45.5681,-122.551,Motor Vehicle Theft
21711,45.5271,-122.691,Vandalism
21712,45.4712,-122.616,Larceny Offenses
21713,45.5335,-122.526,Larceny Offenses
21714,45.5552,-122.628,Larceny Offenses
21716,45.531,-122.577,Larceny Offenses
21719,45.5259,-122.626,Larceny Offenses
21721,45.4807,-122.567,Larceny Offenses
21722,45.4865,-122.637,Larceny Offenses
21723,45.5524,-122.579,Motor Vehicle Theft
21724,45.5759,-122.566,Larceny Offenses
21725,45.5582,-122.548,Burglary
21726,45.5048,-122.635,Burglary
21727,45.5537,-122.619,Larceny Offenses
21728,45.5457,-122.551,Motor Vehicle Theft
21729,45.4824,-122.647,Larceny Offenses
21730,45.4824,-122.647,Larceny Offenses
21732,45.5655,-122.696,Larceny Offenses
21735,45.5269,-122.697,Burglary
21736,45.528,-122.677,Larceny Offenses
21737,45.5281,-122.677,Larceny Offenses
21738,45.5188,-122.679,Larceny Offenses
21740,45.5529,-122.577,Motor Vehicle Theft
21742,45.5147,-122.661,Larceny Offenses
21743,45.4586,-122.717,Larceny Offenses
21744,45.4599,-122.718,Larceny Offenses
21745,45.5114,-122.56,Larceny Offenses
21747,45.5221,-122.557,Larceny Offenses
21749,45.5887,-122.715,Larceny Offenses
21751,45.5263,-122.537,Larceny Offenses
21752,45.5092,-122.683,Larceny Offenses
21753,45.5379,-122.688,Larceny Offenses
21754,45.487,-122.624,Larceny Offenses
21755,45.525,-122.634,Burglary
21756,45.523,-122.688,Larceny Offenses
21758,45.5113,-122.524,Larceny Offenses
21760,45.534,-122.588,Larceny Offenses
21762,45.4544,-122.727,Larceny Offenses
21764,45.4975,-122.528,Larceny Offenses
21765,45.5047,-122.676,Larceny Offenses
21767,45.519,-122.535,Motor Vehicle Theft
21768,45.519,-122.564,Larceny Offenses
21769,45.6124,-122.683,Larceny Offenses
21770,45.6124,-122.683,Larceny Offenses
21771,45.6124,-122.683,Larceny Offenses
21775,45.5579,-122.502,Larceny Offenses
21776,45.4587,-122.653,Burglary
21777,45.4587,-122.653,Larceny Offenses
21778,45.5673,-122.699,Larceny Offenses
21779,45.4828,-122.64,Embezzlement
21784,45.5631,-122.535,Motor Vehicle Theft
21787,45.5506,-122.681,Larceny Offenses
21788,45.4844,-122.549,Larceny Offenses
21789,45.4983,-122.571,Larceny Offenses
21791,45.5119,-122.589,Larceny Offenses
21792,45.5627,-122.616,Burglary
21793,45.4686,-122.608,Larceny Offenses
21794,45.5103,-122.735,Larceny Offenses
21795,45.4683,-122.579,Larceny Offenses
21796,45.5458,-122.681,Assault Offenses
21797,45.5006,-122.627,Larceny Offenses
21798,45.519,-122.68,Burglary
21799,45.5164,-122.684,Larceny Offenses
21801,45.5188,-122.511,Assault Offenses
21802,45.5685,-122.599,Assault Offenses
21803,45.5103,-122.688,Assault Offenses
21804,45.538,-122.667,Assault Offenses
21806,45.5298,-122.667,Assault Offenses
21807,45.5387,-122.567,Assault Offenses
21809,45.5206,-122.607,Assault Offenses
21810,45.5486,-122.591,Assault Offenses
21811,45.5486,-122.591,Assault Offenses
21812,45.5486,-122.591,Assault Offenses
